ASV ID	005-EQZS-V1	008-EMSU-V1	009-ECHY-V1	010-EWTU-V1	011-EHJZ-V1	012-ENMI-V1	013-EZNM-V1	016-EAAG-V1	019-EBYD-V1	022-EIZC-V1	025-EUWJ-V1	027-EHAY-V1	029-ERXF-V1	030-EDBH-V1	031-EJGY-V1	032-EEPL-V1	033-EZON-V1	035-ETOJ-V1	036-EETJ-V1	039-EBGQ-V1	040-EDQL-V1	044-EQOF-V1	048-EAPD-V1	053-EGXL-V1	055-EPHL-V1	058-EXVV-V1	059-ESHN-V1	064-ENFW-V1	072-EBCX-V1	076-EZYS-V1	077-EFPQ-V1	088-EUWJ-V3	094-EWGO-V1	097-EVZS-V1	099-EPSP-V1	100-EXMP-V1	101-EVCH-V1	103-EPMN-V1	105-EMSU-V3	106-EVUC-V1	107-EHJZ-V3	112-ENMI-V3	113-EQZS-V3	115-EBYD-V3	116-EAAG-V3	117-EWTU-V3	118-EIZC-V3	1201-DC-BL	1201-DC-T	1202-DC-BL	1202-DC-T	1203-DC-BL	1203-DC-T	1204-DC-BL	1204-DC-T	1208-DC-BL	1208-DC-T	1209-DC-BL	1209-DC-T	1212-DC-BL	1212-DC-T	1213-DC-BL	1213-DC-T	1224-DC-BL	1224-DC-T	123-EETJ-V3	1232-DC-BL	1232-DC-T	1233-DC-BL	1233-DC-T	1234-DC-BL	1234-DC-T	1235-DC-BL	1235-DC-T	1236-DC-BL	1236-DC-T	1237-DC-BL	1237-DC-T	1238-DC-BL	1238-DC-T	1239-DC-BL	1239-DC-T	124-EBRI-V1	1240-DC-BL	1240-DC-T	1241-DC-BL	1241-DC-T	1242-DC-BL	1242-DC-T	1243-DC-BL	1243-DC-T	1244-DC-BL	1244-DC-T	1245-DC-BL	1245-DC-T	1246-DC-BL	1246-DC-T	125-EEPL-V3	126-EDBH-V3	127-EJGY-V3	129-EWDL-V1	132-ERXF-V3	134-EDQL-V3	135-EHAY-V3	136-EQOF-V3	138-EGGZ-V1	139-EAPD-V3	143-EPHL-V3	145-DC-BL	145-DC-C	146-DC-BL	146-DC-C	146-EZON-V3	147-DC-BL	147-DC-C	147-EGXL-V3	148-DC-BL	148-DC-C	149-DC-BL	149-DC-C	150-DC-BL	150-DC-C	150-EWME-V1	151-DC-BL	151-DC-C	151-ECUJ-V1	152-DC-BL	152-DC-C	153-DC-BL	153-DC-C	154-DC-BL	154-DC-C	155-DC-BL	155-DC-C	156-DC-BL	156-DC-C	157-DC-BL	157-DC-C	158-DC-BL	158-DC-C	158-EFZE-V1	159-DC-BL	159-DC-C	159-EPTN-V1	160-DC-BL	160-DC-C	161-DC-BL	161-DC-C	161-ESHN-V3	162-DC-BL	162-DC-C	162-EXVV-V3	163-DC-BL	163-DC-C	163-EKFY-V1	164-DC-BL	164-DC-C	164-EFPQ-V3	165-DC-BL	165-DC-C	165-EBGQ-V3	166-DC-BL	166-DC-C	167-DC-BL	167-DC-C	167-ETMI-V1	168-DC-BL	168-DC-C	168-EBCX-V3	169-DC-BL	169-DC-C	169-ELZO-V1	170-DC-BL	170-DC-C	171-DC-BL	171-DC-C	171-EPGW-V1	172-DC-BL	172-DC-C	173-DC-BL	173-DC-C	174-DC-BL	174-DC-C	175-DC-BL	175-DC-C	175-ENZB-V1	176-DC-BL	176-DC-C	176-ETOJ-V3	181-ENFW-V3	183-EYHS-V1	186-ENSU-V1	195-EOEV-V1	197-EPRH-V1	198-EGXT-V1	202-EEJX-V1	205-EQRS-V1	210-EUAQ-V1	212-EYFD-V1	214-EXMP-V3	215-EWGO-V3	217-EVUC-V3	218-EHBZ-V1	223-EZYS-V3	225-EGUT-V1	226-ERWM-V1	227-ESCY-V1	231-EVCH-V3	232-EVZS-V3	236-EPSP-V3	239-EPGX-V1	251-EFZE-V3	252-EBMF-V1	257-ECUJ-V3	261-EKFY-V3	262-ELZO-V3	263-EPGW-V3	265-EAJV-V1	266-EPTN-V3	268-ETMI-V3	269-EWUY-V3	274-ENDN-V1	275-EYHS-V3	276-ENZB-V3	280-EPMN-V3	283-EZNM-V3	284-ENSU-V3	286-EPRH-V3	287-EEJX-V3	289-EGXT-V3	290-EUAQ-V3	291-EQRS-V3	292-EOEV-V3	296-EHBZ-V3	297-EYFD-V3	300-ECHY-V3	301-ESCY-V3	302-ERWM-V3	304-EGUT-V3	305-EPGX-V3	308-ERUU-V3	309-ETZY-V3	310-EABW-V3	312-EBMF-V3	313-EAJV-V3	317-ENDN-V3	319-EWUY-V1	323-EBRI-V3	324-ERUU-V1	328-EABW-V1	339-EWME-V3	340-ETZY-V1	343-EGGZ-V3	344-EWDL-V3	558-DC-BL	558-DC-D1	559-DC-BL	559-DC-D1	560-DC-BL	560-DC-D1	560-DC-D5	561-DC-BL	562-DC-BL	562-DC-D1	562-DC-D5	563-DC-BL	563-DC-D1	564-DC-BL	565-DC-BL	565-DC-D1	565-DC-D5	566-DC-BL	566-DC-D1	566-DC-D5	567-DC-BL	567-DC-D1	567-DC-D5	568-DC-BL	568-DC-D1	568-DC-D5	569-DC-BL	569-DC-D1	569-DC-D5	570-DC-BL	570-DC-D1	571-DC-BL	571-DC-D1	571-DC-D5	575-DC-BL	575-DC-D5	576-DC-BL	576-DC-D1	576-DC-D5	577-DC-BL	577-DC-D1	577-DC-D5	578-DC-BL	578-DC-D5	692-DC-BL	692-DC-content	693-DC-BL	693-DC-content	694-DC-BL	694-DC-content	695-DC-BL	695-DC-content	696-DC-BL	696-DC-content	697-DC-BL	697-DC-content	698-DC-BL	698-DC-content	699-DC-BL	699-DC-content	700-DC-BL	700-DC-content	701-DC-BL	701-DC-content	725-DC-BL	725-DC-T	726-DC-BL	726-DC-T	727-DC-BL	727-DC-T	728-DC-BL	728-DC-T	729-DC-BL	729-DC-T	730-DC-BL	730-DC-T	731-DC-BL	731-DC-T	732-DC-BL	732-DC-T	733-DC-BL	733-DC-T	734-DC-BL	734-DC-T	735-DC-BL	735-DC-T	736-DC-BL	736-DC-T	737-DC-BL	737-DC-T	738-DC-BL	738-DC-T	739-DC-BL	740-DC-BL	740-DC-T
ce78414357068359ddae6a47b6592a08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	217	167	286	124	444	125	402	14	246	54	524	90	324	94	227	11	216	0	17	123	122	283	15	220	120	701	116	153	0	380	118	50	13	142	0	126	566	35	95	43	570	32	274	104	187	46	161	32	190	0	0	0	0	0	0	0	0	0	0	0	127	0	86	0	0	68	0	0	98	0	85	0	84	0	0	27	0	0	24	0	15	0	14	0	0	0	52	0	29	0	9	0	0	24	0	0	13	0	25	0	0	0	0	0	53	0	0	11	0	0	20	0	0	12	0	0	0	0	0	0	0	0	0	0	25	0	42	0	0	105	0	0	0	128	0	44	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	54	0	95	0	0	66	346	0	0	121	0	54	124	0	0	87	0	0	124	0	0	117	0	0	44	0	0	77	0	23	0	0	28	0	123	0	0	92	0	0	11	0	20	71	97	247	44	145	124	177	51	231	39	0	31	124	55	277	15	261	19	236	19	177	17	286	11	319	29	240	26	279	77	325	20	170	47	319	88	301	20	385	0	146	52	230	41	249	26	170	90	75	164
7b28c20e72c6c95b3e604f0849245770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1677	0	1740	0	3	0	81	0	0	0	0	7760	5288	0	7275	5882	7692	22364	7618	37464	114	7547	66	4411	34	4665	0	5	0	0	0	0	0	0	7	261	4491	0	0	0	0	79	19386	113	2281	0	0	0	0	0	0	0	0	0	0	0	3513	8	3565	53	0	1995	0	0	621	0	1785	1883	2838	795	0	3390	3202	0	1089	978	10716	1067	8146	1297	3288	381	3719	1320	4773	9229	5253	2880	0	2668	2604	0	3197	928	816	26	0	705	743	0	1470	2128	0	921	1455	0	1361	1905	0	1203	1299	2887	6016	0	851	580	0	599	37	0	917	28	389	39	0	380	98	2708	2671	2840	1209	6382	4232	0	789	2576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5029	0	460	0	2654	0	0	144	565	0	0	0	0	11	221	0	0	288	0	0	200	0	0	237	0	0	657	0	0	177	0	834	191	0	296	0	624	0	0	17	0	0	378	0	0	0	0	10	0	0	0	0	16	0	1398	0	47	0	2447	0	0	0	6	0	4656	2389	2930	208	211	773	6857	1811	318	0	1184	0	13886	0	58	0	308	12	522	0	2095	0	3130	25	881	25	1266	8	1265	1931	11
208a08b90e13b04d2ef2f584535a2d39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	29	274	48	220	29	52	58	61	12	196	23	151	414	216	28	0	165	0	37	35	56	823	312	24	275	275	528	11	23	25	318	106	31	66	0	236	143	79	41	41	93	32	1315	112	61	21	69	67	17	0	0	0	0	0	0	0	0	0	0	0	305	0	18	0	0	116	0	0	291	0	252	0	370	0	0	23	0	0	45	0	0	0	13	0	4	0	7	0	26	0	3	0	0	82	0	0	4	0	197	0	0	25	0	0	260	0	0	55	0	0	5	0	0	9	0	35	0	0	0	0	0	26	0	0	2	0	80	0	0	90	0	0	0	256	0	13	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	68	0	31	0	0	20	815	0	0	144	0	119	18	0	0	146	0	0	34	0	0	116	0	0	12	0	0	20	0	32	7	0	12	0	331	0	0	31	0	0	17	0	7	0	297	107	11	0	33	0	12	27	19	0	18	0	11	0	14	0	0	153	21	659	18	44	10	398	41	610	52	207	475	478	8	22	33	41	101	33	41	837	46	22	122	35	62	444	43	265	51	50	80
bf34422106e5974ddf75216e2c05273c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	131	58	35	0	496	50	491	89	272	0	857	71	324	153	749	0	371	0	13	97	84	325	24	242	0	28	0	0	0	846	129	72	24	0	0	118	653	59	36	40	1351	40	197	134	345	0	129	51	241	0	0	0	0	0	0	0	0	0	0	0	96	0	32	0	0	148	0	0	236	0	604	0	104	0	0	66	0	0	116	0	15	0	22	0	0	0	24	0	31	0	33	0	0	0	0	0	17	0	124	0	0	0	0	0	58	0	0	15	0	0	51	0	0	10	0	39	0	0	20	0	0	0	0	0	42	0	354	0	0	138	0	0	0	85	0	88	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	48	0	54	0	0	57	314	0	0	345	0	71	150	0	0	103	0	0	141	0	0	189	0	0	40	0	0	75	0	0	33	0	82	0	287	0	0	354	0	0	65	0	215	191	336	829	256	377	566	302	357	653	55	47	185	433	97	487	93	701	114	441	27	607	18	292	96	529	25	792	77	386	125	343	57	543	105	523	159	278	49	816	27	904	191	778	57	604	91	195	75	216	398
2c545231aacaf1d8c6b3f8f8930d4363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	141	69	247	105	796	52	572	3	249	104	668	6	647	18	386	11	721	0	11	60	126	610	10	316	0	0	0	0	0	585	5	30	7	108	0	24	307	0	53	0	1205	8	1334	26	458	0	487	0	333	0	0	0	0	0	0	0	0	0	0	0	283	0	140	0	0	76	0	0	218	0	221	0	127	0	0	55	0	0	64	0	28	0	30	0	0	0	65	0	31	0	10	0	0	20	0	0	16	0	102	0	0	17	0	0	150	0	0	11	0	0	14	0	0	6	0	36	0	0	10	0	0	12	0	0	19	0	147	0	0	255	0	40	0	310	0	64	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	10	0	18	0	0	0	0	0	0	43	0	4	4	0	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	17	0	175	0	284	0	0	225	0	0	36	0	104	99	267	893	46	118	336	159	209	581	92	49	61	243	26	711	37	671	22	889	30	812	29	238	19	440	40	639	62	357	180	625	12	575	181	689	283	511	56	1348	23	869	91	706	104	928	75	303	170	190	586
72e530a4206f2e4804d502f4dfca8387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	227	35	495	0	1040	80	645	206	692	57	585	69	384	139	515	153	328	0	0	330	0	239	0	306	88	1063	0	507	113	389	18	182	5	219	0	0	552	0	206	92	586	52	507	35	400	83	441	71	234	0	0	0	0	0	0	0	0	0	0	0	278	0	94	0	0	142	0	0	13	0	101	0	114	0	0	117	0	0	39	0	199	0	138	0	110	0	132	0	101	0	99	0	0	99	0	0	80	0	22	0	0	236	0	0	39	0	0	107	0	0	86	0	0	78	0	0	0	0	73	0	0	333	0	0	433	0	487	0	0	387	0	420	0	672	0	736	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	326	0	383	0	0	330	268	0	0	399	0	420	358	0	0	329	0	3	450	0	0	326	0	0	419	0	0	527	0	357	103	0	327	0	140	0	0	284	0	0	231	0	891	0	646	0	925	0	457	0	880	0	339	0	418	0	380	0	649	0	270	0	128	307	149	435	255	471	177	266	413	479	183	702	432	358	436	907	518	263	727	293	332	1306	930	1245	1544	384	1368	215	1721	1491	359
1930d2ae4018583d606e705beea31bd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	21	358	28	391	162	563	57	1237	12	308	48	414	0	341	25	796	0	0	2677	0	2214	80	2785	21	780	47	544	0	1827	28	938	0	1310	8	0	822	33	855	0	1248	52	1490	37	764	16	1672	24	661	37	0	0	0	0	0	0	0	0	0	0	0	250	0	219	0	0	217	0	0	329	0	340	0	784	0	0	620	0	0	23	0	491	0	340	0	408	0	153	0	246	0	215	0	0	423	0	0	116	0	251	0	0	133	0	0	176	0	0	141	0	0	99	0	0	315	0	156	0	0	290	0	0	1041	0	0	1018	0	1304	0	0	870	0	472	0	486	0	532	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2627	0	4212	0	3796	0	2	3347	1883	0	0	2906	0	5250	2433	0	0	1475	0	0	1776	0	0	1243	0	0	1902	0	0	2282	0	2279	928	0	1274	0	1982	0	0	2239	0	0	2147	0	4018	15	1930	0	3147	0	962	0	1048	0	258	0	405	0	145	0	1079	29	966	0	247	0	260	12	250	0	245	0	953	7	313	0	555	9	2254	0	753	278	1991	44	463	0	2634	26	2723	33	1317	40	2971	2447	84
e04cb8c96d35fee0e181a15fc4511d0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	50	237	0	200	84	75	146	171	92	374	67	335	55	384	63	77	372	0	105	69	269	154	170	118	218	38	312	109	66	186	134	21	89	0	0	253	237	100	0	145	247	117	181	143	148	110	206	109	86	0	0	0	0	0	0	0	0	0	0	0	249	0	102	0	0	189	0	0	303	0	172	0	150	0	0	165	0	0	141	0	51	0	89	0	0	0	225	0	129	0	64	0	0	34	0	0	52	0	104	0	0	63	0	0	236	0	0	79	0	0	102	0	0	24	0	24	0	0	47	0	0	44	0	0	55	0	293	0	0	336	0	59	0	479	0	63	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	90	0	157	0	0	182	452	0	0	399	0	251	255	0	0	224	0	0	310	0	0	423	0	0	114	0	0	127	0	179	23	0	254	0	194	0	0	330	0	0	84	0	139	0	373	0	97	0	249	16	177	24	84	0	103	0	130	113	0	0	101	0	69	0	75	57	47	83	39	41	94	88	130	61	39	0	108	99	271	53	42	41	0	0	158	0	74	14	0	0	124	312	0
59058f537de50f2f55ed8833c3c1f4b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	399	0	690	0	469	0	842	61	857	67	173	73	471	63	129	0	403	332	257	1873	723	832	0	895	0	280	73	469	234	246	129	135	0	243	1076	98	144	220	631	0	364	144	220	155	1283	95	301	0	0	0	0	0	0	0	0	0	0	0	149	0	91	0	0	81	0	0	0	0	76	0	69	0	0	86	0	0	65	0	83	0	0	0	47	0	97	0	127	0	96	0	0	94	0	0	67	0	72	0	0	100	0	0	0	0	0	0	0	0	180	0	0	0	0	130	0	0	0	0	0	124	0	0	194	0	148	0	0	144	0	94	0	168	0	120	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	351	0	610	0	0	406	331	0	0	523	0	924	338	0	0	176	0	0	225	0	0	217	0	0	255	0	0	706	0	367	197	0	321	0	390	0	0	971	0	0	521	0	212	0	73	0	223	0	296	610	490	0	407	176	155	0	425	0	204	361	163	0	112	208	99	148	158	141	197	274	198	1087	91	542	104	250	228	106	140	738	146	184	71	232	307	742	279	99	242	134	124	145	251
ee766857ab5fc018ac26632146bc90e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	55	0	67	105	49	102	50	31	36	76	61	0	80	38	36	36	0	24	0	73	60	99	0	23	85	0	0	43	0	83	25	0	35	0	45	82	21	0	34	151	0	0	0	76	38	79	31	0	0	0	0	0	0	0	0	0	0	0	0	96	0	144	0	0	74	0	0	74	0	106	0	74	0	0	67	0	0	38	0	36	0	58	0	20	0	52	0	80	0	37	0	0	32	0	0	42	0	74	0	0	58	0	0	83	0	0	34	0	0	65	0	0	39	0	31	0	0	30	0	0	26	0	0	54	0	57	0	0	37	0	46	0	107	0	46	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	84	0	209	0	0	142	185	0	0	127	0	101	113	0	0	68	0	0	146	0	0	80	0	0	95	0	0	126	0	68	26	0	83	0	83	0	0	153	0	0	72	0	122	44	102	0	55	0	158	115	171	0	141	0	90	31	76	0	56	100	40	46	103	33	51	11	32	12	117	23	87	23	73	30	92	52	79	56	103	118	48	48	32	0	134	131	111	29	119	0	97	135	57
350fb0a153502ce2dd4fa0cf051d3fbb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	102	31	0	52	97	90	167	113	439	29	177	32	64	27	0	0	66	0	131	262	107	197	210	203	0	155	0	0	108	149	216	59	110	0	0	178	0	0	0	155	108	0	75	178	51	118	112	96	38	0	0	0	0	0	0	0	0	0	0	0	120	0	151	0	0	173	0	0	113	0	117	0	110	0	0	196	0	0	20	0	129	0	124	0	95	0	93	0	100	0	150	0	0	223	0	0	116	0	257	0	0	244	0	0	137	0	0	138	0	0	237	0	0	162	0	204	0	0	96	0	0	199	0	0	310	0	321	0	0	173	0	259	0	245	0	200	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	322	0	271	0	0	187	266	0	0	232	0	251	173	0	0	91	0	0	159	0	0	62	0	0	152	0	0	311	0	242	200	0	357	0	289	0	0	884	0	0	342	0	480	0	370	0	474	0	237	0	305	0	407	0	328	0	451	0	350	0	267	0	247	307	303	0	320	73	295	245	536	182	137	246	330	272	500	572	208	549	300	163	366	261	681	1450	923	537	682	195	545	610	237
898eb92ef2d1ef893f7d0c383527b44d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	229	0	258	73	175	35	196	13	116	45	112	0	375	21	138	26	0	22	0	96	0	9	17	202	23	783	17	117	30	90	20	76	14	0	100	251	23	0	86	26	43	76	61	22	55	0	36	0	0	0	0	0	0	0	0	0	0	0	0	134	0	61	0	0	59	0	0	103	0	536	0	62	0	0	47	0	0	70	0	17	0	0	0	0	0	20	0	27	0	11	0	0	50	0	0	0	0	68	0	0	143	0	0	140	0	0	16	0	0	16	0	0	13	0	149	0	0	64	0	0	44	0	0	77	0	335	0	0	142	0	0	0	149	0	59	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	29	0	37	0	0	149	332	0	0	242	0	44	95	0	0	77	0	0	61	0	0	134	0	0	47	0	0	51	0	22	25	0	181	0	252	0	0	90	0	0	36	0	89	42	238	248	104	53	223	0	186	102	62	0	151	0	47	0	46	140	73	58	17	49	19	0	15	17	29	27	15	76	70	0	47	0	15	0	132	0	12	58	0	29	85	11	73	34	24	0	42	79	23
f3e9d78daeea42d345080748e31ae3dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	205	118	413	65	328	80	214	100	177	107	205	89	102	153	207	23	29	0	0	121	24	190	27	146	144	669	194	113	27	300	105	0	41	178	0	114	270	74	108	71	617	68	226	126	230	64	274	56	140	0	0	0	0	0	0	0	0	0	0	0	262	0	167	97	0	220	0	0	205	0	214	0	250	0	0	65	0	0	85	0	0	0	73	0	16	0	54	0	78	0	24	0	0	0	0	0	26	0	244	0	0	64	0	0	287	0	0	28	0	0	42	0	0	0	0	26	0	0	24	0	0	34	0	0	56	0	384	0	0	293	0	19	0	309	0	79	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	56	0	54	0	0	95	325	0	0	117	0	31	63	0	0	61	0	0	102	0	0	34	0	0	52	0	0	86	0	41	0	0	0	0	112	0	0	0	0	0	0	0	0	0	165	0	90	0	432	51	214	115	119	0	102	0	70	0	83	0	88	0	108	170	102	83	0	0	88	128	78	73	160	53	112	92	139	81	178	139	0	0	54	0	177	0	121	0	54	0	122	197	92
940c5c7f5d291961c87dd25da8580e29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10246	0	12161	0	5672	0	4810	0	8532	0	261	3	1609	0	12675	241	11268	0	0	15150	0	2273	0	4313	0	8380	0	7799	0	224	0	11514	0	9891	0	0	5982	0	7855	0	22141	0	4425	0	5389	4	6170	0	5512	0	0	0	0	0	0	0	0	0	0	0	727	0	5824	0	0	933	0	0	4453	0	1727	0	6017	0	0	3450	0	0	1377	0	3714	0	2238	0	4232	0	2179	0	4760	0	4780	0	0	6289	0	0	3581	0	3761	0	0	6018	0	0	3681	0	0	4471	0	0	547	0	0	2012	0	3849	0	0	2558	0	0	4340	0	0	6035	0	3825	0	0	2227	0	6463	0	2048	0	7461	0	0	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1774	6	138	0	0	0	0	0	168	0	0	0	8	6	25	5	0	42	0	0	30	0	0	0	0	0	130	0	0	53	0	156	0	0	216	17	180	0	37	40	0	50	85	0	14	5559	0	389	0	3550	34	2449	110	3459	278	4172	3415	5661	1604	3136	0	3088	0	3093	0	8252	37	14434	0	27778	19	9560	222	15464	325	15155	87	14673	243	15714	318	5478	303	6524	29	3986	125	11194	321	11972	517	3199	205	152	10143
